coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Aug 05 09:34:47 +0000 2021,,,,0,1423215900682039297,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/Rafa41014467/status/1423215900682039297,Mon May 21 16:52:15 +0000 2018,998607415758213125,false,",,Naród, który się oburza 
ma prawo do nadziei 
ale biada temu,który
gnije w milczeniu ''
              C.K.Norwid",136818,575,330,5,,Rafał Makowski🇵🇱,Rafa41014467,35113,,,false
,Thu Aug 05 14:33:12 +0000 2021,,,,0,1423291000055762956,edwardwoloszyn,1423264561839448066,260662154,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@edwardwoloszyn @lkwarzecha Jaaasne. Bo jak dziewczyna pójdzie do pierdla na kilka miesięcy to Białoruś na pewno oderwie się od Rosji.🤣
Białoruś razem z Ukrainą właśnie zostały ostatecznie sprzedane przez USA i Niemcy Rosji za NS2 i my tu nie mamy nic do gadania. A dziewczynie trzeba było pomóc i tyle.",https://twitter.com/James18016580/status/1423291000055762956,Fri Jul 10 13:15:53 +0000 2020,1281577833052221442,false,,154,4,0,0,,James,James18016580,1025,,,false
,Thu Aug 05 09:12:27 +0000 2021,,,,2,1423210282281848832,AGolawski,1423193775527108609,461038387,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AGolawski Znam temat. Na granicy z Ukraina jest podobnie - chociaz ostatnie lata sie uspokoili. Problemem jest CAŁA wschodnia granica a my sie chyba skupiamy wyłacznie na Rosji. Błąd.,https://twitter.com/Piotr_Malecki/status/1423210282281848832,Wed Feb 29 18:42:44 +0000 2012,509102205,false,"CEO Defence24
https://t.co/B4lKoPDz6G, https://t.co/B4lKoPDz6G, https://t.co/6fFgOJNPzm, https://t.co/3eCZ6LofnG, https://t.co/9JxxfnwXG2, https://t.co/vnindZJ1nh, https://t.co/nmAZoj3IhQ.",16000,6785,4096,54,Warsaw,Piotr Małecki,Piotr_Malecki,18708,,http://www.Defence24.pl,false
,Thu Aug 05 09:10:23 +0000 2021,,,,0,1423209760648749057,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/Backyardbadboy/status/1423209760648749057,Thu Sep 01 18:57:57 +0000 2016,771421853411864576,false,,18755,2653,2233,1,,Backyardbadboy,Backyardbadboy,27516,,,false
,Thu Aug 05 09:30:25 +0000 2021,,,,2,1423214802042769408,1972tomek,1423193096448356359,625810721,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@1972tomek Mitologia  Religi zaprowadziła ich na pustynię i kamieni kupę.
Raj na Ziemi to Polin i Ukraina.
Ziemię Ukrainy już mają 100%Prezyden wprowadził ustawę reprywatyzacyjną.
Nie mogą się doliczyć kilku milionów hektarów.
USA po 20 latach walki z terrozymem? obudzili się i zobaczyli CN",https://twitter.com/Andrzej54762271/status/1423214802042769408,Wed Jul 08 16:23:50 +0000 2020,1280900280566067201,false,ryba,248763,513,735,1,,Andrzej Porcelanka,Andrzej54762271,4536,,,false
,Thu Aug 05 13:04:48 +0000 2021,,,,0,1423268751462572034,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/UPukas/status/1423268751462572034,Sat Mar 06 19:05:32 +0000 2021,1368276472000053253,false,"Czlonek zarządu Koła Opole Ruchu Narodowego, Wszechpolak, fan esportu survivalu, broni,antypacyfista, kibic.",5005,299,553,0,"Opole, Polska",Łukasz Pukas,UPukas,3453,,,false
,Thu Aug 05 11:29:58 +0000 2021,,,,0,1423244886636122112,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/JerzyRydzewski/status/1423244886636122112,Tue Oct 30 19:26:28 +0000 2012,915332701,false,"Na prawo od PIS.
Mam alergię na komuchów, liberałów .",93694,5348,5889,36,Kalisz  -  Poland,Jerzy Rydzewski,JerzyRydzewski,138179,,http://page.is/jerzy-rydzewski,false
,Thu Aug 05 12:02:36 +0000 2021,,,,0,1423253101205671938,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/LubowiczDarek/status/1423253101205671938,Wed Jul 19 14:55:27 +0000 2017,887687331754455041,false,Patriota. Zwolennik kompletnej dekomunizacji Polski wspieram KONFEDERACJE,44870,511,921,4,,Darek Lubowicz,LubowiczDarek,58197,,,false
,Thu Aug 05 11:57:40 +0000 2021,,,https://twitter.com/TomaszGolonko/status/1423199797364903945,0,1423251857741426692,,,,pl,,false,1423199797364903945,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina miała zielone ludziki, my możemy mieć nagle poprzebieranych mundurowych antyszczepionkowców którzy podpalają szpitale, punkty szczepień, atakują ambulansy... Każda wojna hybrydowa wygląda inaczej. Może to śmieszyć, do czasu. https://t.co/3nvKoxoC18",https://twitter.com/dron_johnson/status/1423251857741426692,Sun Oct 14 00:11:12 +0000 2018,1051264118672580608,false,"Russia = new ISIS
#MakeRussiaSmallAgain
#NAFO expansion is non-negotiable!",8574,362,315,12,Langley‚ USA,Tim Riggins 🇵🇱🇺🇦🇺🇸🇪🇺 #NAFO,dron_johnson,14273,,https://pomagamukrainie.gov.pl,false
,Thu Aug 05 16:38:44 +0000 2021,,,,0,1423322589833932800,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/zeononk/status/1423322589833932800,Tue Aug 29 07:20:43 +0000 2017,902430796920872960,false,"Z rzeczy mniej ważnych piłka nożna jest najważniejsza. Politycznie tylko w prawo, to prawdziwe prawo. Historia XXw. Przeklinam, rzadko przepraszam.",18920,182,408,1,,Harry Callahan,zeononk,11009,,,false
,Thu Aug 05 16:01:26 +0000 2021,Twitch,https://twitter.com/00Linde/status/1423313203975659522/photo/1,https://help.twitch.tv/s/article/local-sub-price-countries?language=en_US#latam,54,1423313203975659522,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Twitch 
Nowe ceny subów w Polsce: 3.99€ + VAT

Większość Europy Zachodniej ma cenę 3.99€ lub ekwiwalent w walucie lokalnej. Na wschód taniej: 
Turcja ~0.98€
Białoruś, Ukraina ~1.1€
Rosja ~1,5€
Tabela z cenami (Europa na końcu):
https://t.co/bs4GJJTYQX
Mapa dla zobrazowania: https://t.co/JD2fADIX0e",https://twitter.com/00Linde/status/1423313203975659522,Fri Jun 20 23:04:41 +0000 2014,2579406403,false,"🇵🇱 Piszę o @Twitch, streamerach, streamingu.
Ostatnia mapa: https://t.co/xhXKfh5a3x
Powaga zabija powoli",10825,8238,319,11,8linde@gmail.com,Linde,00Linde,3089,,http://twitch.tv/linde5,false
,Thu Aug 05 09:04:19 +0000 2021,,,,0,1423208233544585216,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/Marcin79476626/status/1423208233544585216,Sun Feb 03 15:59:32 +0000 2019,1092090214879772679,false,,127203,571,921,0,,Marcin,Marcin79476626,120921,,,false
,Thu Aug 05 10:52:21 +0000 2021,,,,0,1423235419412602880,,,,pl,,,,6,1423197850981343232,mefistofelleess,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chyba ze wirus poczeka na szczepionki, bo nie wiem, nie rozumie tego parcia na % zaszczepionych. 

Z logicznego punktu widzenia już granica z Ukraina powinna być zamknięta... Ale tu logiki nie ma co szukać.",https://twitter.com/b_erawa/status/1423235419412602880,Mon May 16 09:30:00 +0000 2016,732141037444038656,false,stop ukrainizacji Polski !!! StopSS antyszczepionkowiec płaskoziemiec i teraz ruska onuca,146019,1211,1570,6,"Warszawa, Polska",b_erawa 🇵🇱,b_erawa,44696,,,false
,Thu Aug 05 15:48:12 +0000 2021,,,,0,1423309875078172677,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/AndrzejGF/status/1423309875078172677,Tue Apr 13 04:21:31 +0000 2021,1381824786226155532,false,"Si vis pacem, para bellum",18490,321,639,0,,Andrzej,AndrzejGF,17661,,,false
,Thu Aug 05 15:21:13 +0000 2021,,,,0,1423303085342998532,,,,pl,,,,26,1423042870223769606,JkmMikke,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wielki sukces polskiego sportu: p.Jan-Krzysztof Duda w półfinale Puharu Świata pokonał aktualnego Mistrza Świata, p.Magnusa Carsena (Norwegia) - i obecnie gra w finale przeciwko p.Sergiuszowi Karjakinowi (FR, d.Ukraina): 
https://t.co/eNVFKjLWMU
Remis w I partii jest korzystny.",https://twitter.com/AleksanderKarw1/status/1423303085342998532,Thu Mar 07 13:07:37 +0000 2019,1103643362874273795,false,,2973,111,960,0,"Otwock, Polska",Aleksander K.,AleksanderKarw1,530,,,false
,Thu Aug 05 11:28:54 +0000 2021,,,,0,1423244620872421376,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/rudek_mirosaw/status/1423244620872421376,Sun Oct 13 18:07:37 +0000 2013,713064345,false,"Kocham Polskę. Ojczyzna dumna i wielka, to moje pragnienie. Fascynacja górami małymi i dużymi. Dalekie podróże, a w szczególności po dziwnych krainach.",59141,2274,1650,18,Polska,Mirosław Rudek,rudek_mirosaw,101036,,,false
,Thu Aug 05 14:57:14 +0000 2021,,,,0,1423297046992367617,WiktorKolumb,1423295502385180681,984453484085997600,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WiktorKolumb @KosiniakKamysz @lis_tomasz @pisorgpl To nie jest kwestia sprzedaży tylko możliwości zakładów w pl. Ukraina buduje u nas 3 przetwórnie, jakoś PSL nie rządzi a se mogą. Więc to nie kwestia sprzedaży przetwórni a możliwości postawienia jej  co nadal jest możliwe, najgorzej jak ktoś pierdoli o tym wyprzedaniu majątku",https://twitter.com/forthings4/status/1423297046992367617,Sat Aug 22 16:33:58 +0000 2020,1297210350392291329,false,Co nico,2996,18,263,0,,juro,forthings4,1199,,,false
,Thu Aug 05 09:07:06 +0000 2021,,,,0,1423208935167778817,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/LukaszNawrocki/status/1423208935167778817,Sun Mar 05 22:42:38 +0000 2017,838520152274665472,false,,61948,88,96,2,,lukasz-nawrocki@hotm,LukaszNawrocki,53985,,,false
,Thu Aug 05 11:59:53 +0000 2021,,,,0,1423252415869071360,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/n1ghtm4r3333/status/1423252415869071360,Wed Nov 13 20:07:44 +0000 2019,1194708412178845696,false,"Żydostwo, banderowcy, kacapy WARA od Polski.
Globalny traktat WHO wejdzie w 2024 roku. Polska konstytucja przestanie funkcjonować...
https://t.co/eZIIdqinG5…",26689,162,204,1,🇵🇱,Wojciech,n1ghtm4r3333,20952,,,false
,Thu Aug 05 13:43:48 +0000 2021,,,,0,1423278566377021443,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/EluniaEla/status/1423278566377021443,Wed Nov 25 13:53:32 +0000 2020,1331596827519545348,false,"Pozytywnie będę myśleć tylko jeżeli wszystko się zmieni.                    #AniJednejWięcej
️#NiePomagamUkrainie #NieIdziemyNaWojne",3728,389,72,4,Filmy na kanale są z Telegramu,Еllа Elunia,EluniaEla,8957,,,false
,Thu Aug 05 12:04:15 +0000 2021,,,,0,1423253515275804674,,,,pl,,,,86,1422902259902558214,sbalcerac,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A mnie ciekawi @Straz_Graniczna jak można nielegalnie przekroczyć zieloną granicę pomiędzy Ukrainą i Polską w nienagannie czystych New Balance? https://t.co/94pCePoMM2 https://t.co/5gIzUUnpng,https://twitter.com/PomeraniaUsarz/status/1423253515275804674,Thu Sep 29 11:00:43 +0000 2016,781448615982235648,false,🇵🇱✝️🏹 More maiorum - Amor Patriae Suprema Lex,43773,296,935,1,,Pomerania Usarz ✝️🇵🇱 #babylivesmatter,PomeraniaUsarz,37528,,,false
,Thu Aug 05 11:40:46 +0000 2021,,,,0,1423247604943577089,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/LukiBalboa1/status/1423247604943577089,Wed Dec 28 16:07:44 +0000 2016,814140786728194048,false,"POLSKA WOLNA I NIEZALEŻNA BEZ UE i BEZ LGBT. SERCE PO PRAWEJ STRONIE. JEŚLI ZASŁUŻĄ KRYTYKUJE JEDNYCH I DRUGICH.
POLEXIT. PIS NAS ZDRADZIŁ ***** tsue",64047,667,1271,2,Podkarpackie,🇵🇱#POLEXIT 🇵🇱,LukiBalboa1,74401,,,false
,Thu Aug 05 09:57:52 +0000 2021,,,,1,1423221710929776641,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_Bubert_ Aoc rządzi się swoimi prawami. U mnie Ukraina doszła do Uralu,https://twitter.com/Sl0wianinek/status/1423221710929776641,Wed Apr 14 07:06:50 +0000 2021,1382228807013261315,false,ogólnie to jestem fajny i ez #StandWithUkraine Wojciech Korfanty & Douglas MacArthur enjoyer 🇵🇱🇺🇦🇵🇭🇺🇸🇦🇱🇽🇰,57904,317,386,7,tutaj,Słowianin🇫🇮 #NATOenjoyer,Sl0wianinek,22954,,,false
,Thu Aug 05 11:13:47 +0000 2021,,,https://www.ukrinform.pl/rubric-economy/3292538-ukraina-wyemituje-obligacje-na-sume-20-mld-w-ramach-programu-dostepna-hipoteka.html,0,1423240816420691974,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ukraina wyemituje obligacje na sumę 20 mld w ramach programu „Dostępna hipoteka” https://t.co/eLiPNIToN2,https://twitter.com/UkrinformP/status/1423240816420691974,Tue Feb 12 10:06:17 +0000 2019,1095262809573785600,false,,12,514,0,4,,Ukrinform-POL,UkrinformP,7651,,,true
,Thu Aug 05 15:22:59 +0000 2021,,,,0,1423303530287403012,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/LORDMELONPL/status/1423303530287403012,Sun Mar 17 18:41:36 +0000 2013,1275710185,false,ŻOŁNIERZE WYKLĘCI ŻYCIEM I ŚMIERCIĄ PRZERASTALI SWOICH KATÓW!!!,107459,179,126,4,WLKP,Łukasz Mielech,LORDMELONPL,17546,,,false
,Thu Aug 05 11:17:48 +0000 2021,,,https://energetyka24.com/ukraina-czujemy-sie-zdradzeni-przez-europe-rosja-narzuci-wlasne-reguly-gry,0,1423241826610339847,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Energetyka24: Ukraina: Czujemy się zdradzeni przez Europę, Rosja narzuci własne reguły gry.
https://t.co/HmWltHk8yS",https://twitter.com/StanislawIskra/status/1423241826610339847,Mon Apr 09 20:15:15 +0000 2012,549513785,false,,69075,3366,1526,48,,Stanisław Iskra,StanislawIskra,222983,,,false
,Thu Aug 05 12:57:41 +0000 2021,,,,0,1423266961539088384,,,,pl,,,,129,1423196721635528706,mefistofelleess,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A więc jeśli się nie zaszczepimy, to wszyscy umrzemy wraz z IV falą, a kraje w których zaszczepiono, 

Indonezja 7,9% populacji, 
Bośnia &gt;7%, 
Tajlanda 5,7%, 
Ukraina 4,8% 
Egipt &gt;1,8%, 
Afganistan &gt;0,6%, 
Syria &gt;0,1%, 

Znikną z powierzchni ziemi wraz z nadejściem jesieni? 🙃",https://twitter.com/JotPaolo/status/1423266961539088384,Sun Mar 10 19:13:09 +0000 2019,1104822517519302657,false,"Don't let Monday ruin your Sunday.
Remember, remember the 5th of November",194389,758,995,2,"Warsaw, Poland",Paolo Jot,JotPaolo,119628,,,false
,Thu Aug 05 13:50:37 +0000 2021,,,,0,1423280285475434510,lukasz_nd,1423278115904638985,921149083762520000,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@lukasz_nd Bo Bush po prostu pomylił się, analogicznie jak pan dzisiaj, w ocenie uwarunkowań. A po drugie, nie kontrolował, nawet wspólnie z Gorbaczowem, procesów społeczno-politycznych na Ukrainie. A po trzecie - Ukraina stała się odrębnym państwem buforowym, a nie domeną Moskwy.",https://twitter.com/KKazmierczakK/status/1423280285475434510,Sat Jul 20 16:09:31 +0000 2013,1608554546,false,Polak na Wileńszczyźnie,11611,2544,1307,10,,Karol Kaźmierczak,KKazmierczakK,20863,,https://www.facebook.com/pages/Karol-Ka%C5%BAmierczak/249144695233021,false
